34931	boundary	session sharing UI — their UI
34932	noise	docs internal
34952	dup	bound audio resampling — 重采样限已有
34953	dup	no images to non-vision models — 视觉门已有
34955	dup	bound local image reads — 读限定已有
34956	dup	image read tool — 图读工具已有
34957	dup	classify image access capabilities — 能力分类已有
34958	dup	unicode punctuation image terminators — 终止符已有
34962	dup	media marker parts vision — 视觉标记已有
34963	dup	User-Agent URL image fetch — UA已有
34964	dup	UA image fetch — 已有
34965	dup	media marker vision — 已有
34966	dup	parallel image no interleave — 交错防护已有
34967	dup	image interleave — 已有
34969	noise	dictation internal
34971	noise	dictation internal
34972	noise	codex internal
34981	noise	image internal
34982	boundary	screenshot — their UI
34988	dup	screenshot paste — 截图粘贴已有
35007	dup	guard recipe-before-inference ordering — 顺序守护已有
35009	dup	select saved recipes schedule — 配方调度已有
35011	dup	skip scheduled implicit resume — 隐式跳过已有
35012	dup	--parameters scheduled — 参数调度已有
35013	dup	session.message_count listing — 计数列表已有
35014	dup	--parameters — 已有
35015	dup	message_count — 已有
35016	dup	scheduled recipe params — 已有
35017	dup	--parameters — 已有
35018	dup	--parameters — 已有
35019	dup	quarterly scheduling — 季调度已有
35021	noise	cleanup internal
35022	boundary	countdown — their UI
35024	dup	cron error catching — 错误捕获已有
35025	noise	cleanup internal
35026	boundary	schedule button — their UI
35027	noise	reliability internal
35043	dup	cron scheduler — 调度已有
35045	dup	task cancellation scheduled — 取消已有
35046	dup	edit schedule — 编辑已有
35047	dup	pause/unpause scheduled — 暂停已有
35048	dup	live tracking schedules — 追踪已有
35052	dup	extensions background CLI — 后台加载已有
35053	dup	roaming opt-in — 漫游开关已有
35054	dup	disable auto update downloads — 更新开关已有
35055	dup	GOOSE_FAST_MODEL env — 快模env已有
35056	dup	quarterly — 已有
35058	dup	/status slash — 状态命令已有
35060	dup	OTLP logging schema — 日志schema已有
35061	dup	disable update downloads — 已有
35064	dup	/status — 已有
35065	dup	FAST_MODEL — 已有
35066	dup	OTLP schema — 已有
35067	noise	build internal
35068	dup	thinking effort config — 推理配置已有
35069	dup	FAST_MODEL — 已有
35070	dup	FAST_MODEL — 已有
35071	dup	FAST_MODEL — 已有
35072	dup	DISABLE_TOOL_CALL_SUMMARY env — 摘要开关已有
35075	noise	build internal
35076	dup	logs dir before write — 目录预建已有
35082	dup	CONTEXT_LIMIT config — 上限配置已有
35087	dup	TLS env configurable — TLS配置已有
35091	dup	no debug default — 日志默认已有
35092	dup	configurable OTel level — 级别可配已有
35094	dup	reasoning content CLI — 推理显示已有
35096	noise	env internal
35097	noise	guide internal
35098	dup	OTel standard env vars — 标准env已有
35100	dup	manpage generation — 手册生成已有
35101	noise	otel internal
35103	boundary	type-to-search — their UI
35105	dup	manpage — 已有
35106	dup	unlisted models CLI providers — 未列模型已有
35108	dup	skip profile extensions flag — 跳过档已有
35109	boundary	keybinding — their UI
