11159	dup	dying sub-agent switch — 子代理生命周期已有
11165	dup	customizable multi-agent roles — 角色已有
11207	dup	mem slash commands — memory 命令已有
11305	dup	codex-secrets crate — secrets 已有
11395	dup	explorer collab — collab 已有
11396	dup	disable collab at max depth — 深度限已有
11398	dup	collab tools exec mapping — collab 已有
11428	boundary	Expose personality — their surface
11454	noise	Personality turn update internal
11479	noise	model_personality config internal
11493	dup	user commands under user snapshot — 快照执行已有
11494	dup	collab wait multiple IDs — 多路等待已有
11504	dup	collab event mapping — collab 已有
11505	dup	agent roles collab — 角色已有
11506	dup	send_input interrupt — 中断已有
11522	noise	collab test harness internal
11523	dup	collab wait tool — 等待已有
11524	dup	collab close tool — 关闭已有
11602	dup	ExecPolicyManager config layers — 策略层已有
11621	dup	ExternalSandbox policy — sandbox 策略已有
11671	dup	ghost snapshot v2 — 快照已有
11818	dup	parallel tool calls — 并行已有
11823	dup	execpolicy v2 — exec 策略已有
11902	noise	time after aborting internal
11939	dup	undo wiring — undo/回滚已有
12347	dup	fork pattern v2 — fork 已有
12371	dup	fork thread multi agent — fork 已有
12421	dup	forked-from in /status — 谱系可见已有
12431	dup	fork conversation — fork 已有
13070	dup	async approval — 异步批准已有
13072	dup	permission profile inheritance — 权限档继承已有
13167	dup	RejectConfig request_permissions — 拒绝配置已有
13198	dup	available decisions in approval — 批准选项已有
13210	dup	distinct approval ids — 批准ID已有
13251	noise	plan mode prompt internal
13257	dup	approval propagation unsubscribed — 批准传播已有
13262	noise	approval_policy values internal
13412	dup	canonical dynamic tool call items — 工具项已有
13413	dup	canonical collab tool items — collab 已有
13434	dup	child MCP warnings out of transcript — 隔离已有
13470	dup	memories mcp v1 — memory MCP 已有
13472	dup	paginate MCP memories — memory 已有
13473	dup	shallow memories list 同上
13543	dup	drop MCP managing tools when none — 条件工具已有
13553	noise	mcp-types→rmcp internal
13568	dup	tool call duration metric — 指标已有
13580	cand	hot reload mcp servers — MCP 热重载（对齐 #1435 缺口）
13584	dup	threadId in MCP messages — MCP 已有
13595	dup	disk value MCP status — MCP 状态已有
13599	dup	list mcp servers app-server — MCP 已有
14073	dup	memory usage metrics — memory 已有
14088	dup	phase2 memory policy — memory 已有
14145	dup	context compaction — 已有
14179	dup	canonical sub-agent items — 子代理已有
14194	noise	disable orchestrator skills internal
14198	dup	multi-agent v2 config — 多代理已有
14235	noise	multi-agent v2 desc internal
14240	dup	multi-agent path-like ids — 寻址已有
14241	dup	structured multi-agent output — 结构化已有
14243	dup	custom watcher multi-agent — watcher 已有
14244	dup	custom watcher 同上
14245	dup	custom watcher 同上
14255	dup	sub-agent approval TUI — 批准已有
14262	noise	multi-agent prompt internal
14267	dup	sub-agent injection — 注入已有
15106	dup	restricted ReadOnlyAccess elevated sandbox — sandbox 已有
15126	dup	preserve network read-only sandbox — sandbox 已有
15131	dup	sandbox config in escalation — sandbox 已有
15133	dup	bwrap ReadOnlyAccess — sandbox 已有
15144	dup	bubblewrap sandbox — sandbox 已有
15146	dup	ReadOnlyAccess configurable — sandbox 已有
15185	dup	writable-root subfolder read-only — sandbox 已有
15206	noise	windows sandbox strings internal
15298	noise	zsh fork composition gate internal
15412	noise	shell snapshot metrics internal
15416	dup	async shell snapshot — shell 快照已有
15429	noise	shell snapshot exists check internal
15444	dup	shell snapshotting — 已有
15890	dup	skills extension scaffold — skills 已有
15907	dup	goal usage limits extension — 限额已有
15928	noise	plugin list tabulate internal
16041	noise	structured plugin parsing internal
16051	dup	plugins mcps tracking — plugin 已有
16052	dup	skills for artifacts — skills 已有
16055	dup	skill disable config layer — 配置层已有
16058	dup	load plugin apps — plugin 已有
16059	dup	skills/changed notification — 通知已有
16076	dup	skill invocation tracking — 审计已有
16085	dup	SKILL.json metadata — skills manifest 已有
16272	dup	thread/rollback API — rollback 已有
16314	dup	secrets sanitizer redact — 脱敏已有
16350	dup	invokable skills+import — skills 已有
16354	dup	agent skills — skills 已有
16356	dup	cli agent skills 同上
16395	dup	custom llmstxt plugin — plugin 已有
16412	boundary	jb plugin actions — their ext
17215	dup	bg job perm check — 权限已有
17256	dup	subagents — 已有
17419	boundary	org profile sign in — their SaaS
17540	noise	Granite FIM internal
17619	dup	MCP cwd→workspace resolve — workdir 解析已有
17707	boundary	ToolCallStatus clickable — their UI
17739	boundary	diff button shortcuts — their UI
17746	noise	duplicate toolCallId internal
17811	boundary	Cmd+L/I select file — their UI
17816	noise	empty diff message internal
18062	noise	allow/blocklist blocks internal
18067	dup	continue tool calls after rejection — 拒绝后续已有
