980	dup	custom CA+危险project config keys+heredoc加固 — config safety
981	dup	policy-globs锚定: decide.js:84 resolve(workdir,p)全部锚workdir非启动cwd — 已覆盖
982	noise	Skill tool Configure按钮开错工具修复
983	boundary	SDK tools.invoke RPC
984	dup	path-shaped allowlists+safe-bin trust+Allow Always持久 — M146族
985	boundary	group pairing policy stable chat ID
986	dup	HookInput.permission_mode输出真实运行mode — hook metadata
987	dup	session model overrides继承threads/topics — model inheritance
988	variant	--require-approval替代-y/--yes语义反转
989	dup	sandbox mode下plan mode可用 — mode compat
990	dup	plan review内容/revise不退出修复 — plan mode
991	boundary	plugin SDK reaction approval helpers
992	boundary	ClawHub package publishing dry-run
993	boundary	api.runtime.taskFlow plugin seam
994	boundary	side-by-side diff viewer TUI
995	boundary	OpenGrep扫描+GHSA triage
996	dup	plugin-only tool allowlists+owner /allowlist — tools_deny已实装
997	variant	"always allow in <workspace>"域标签 vs session域
998	boundary	Slack groupPolicy provider级default
999	boundary	Slack native exec approval routing
1000	boundary	status bar session/mode/context fields
1001	dup	team member不再跳过permission confirmation — per-member gate
1002	boundary	A2A pending approval不算progress
1003	dup	plan approval mode启动fallback安全 — mode fallback
1004	boundary	Finder paste进project panel
1005	boundary	ImageGen生成工具
1006	boundary	allowedInsecureVoiceBaseUrls
1007	dup	generated-media announce pending时不fallback — delivery ordering
1008	dup	incompatible image format请求错误修复 — format normalization
1009	dup	clipboard image多文件paste优化 — attachments
1010	boundary	LINE outbound media sends
1011	boundary	text-to-image/image-to-image model tags
1012	boundary	unified model catalog(text/image/video/music)
1013	boundary	iMessage local attachment roots
1014	boundary	缺麦克风守卫audio paths
1015	noise	/add-dir空参误触picker修复
1016	dup	stream timeout二次后挂起修复 — retry
1017	noise	旧版本config cache污染修复
1018	boundary	Windows cert store登录
1019	dup	request timeout单次failover(408) — failover
1020	noise	macOS *.sql保存改名bug
1021	noise	Kitty keyboard NumLock修复
1022	dup	502 socket hang TCP keepalive — transport resilience
