0	dup	persistent memory across sessions — memory extension已实装
1	boundary	ACP token-file/password-file auth surface
2	cand	worktree: sidebar worktree creation
3	boundary	Terminal Threads UI surface
4	boundary	zed CLI -n/-a workspace flags
5	boundary	panel layout switcher + LSP code lens (editor)
6	cand	Team: multi-agent task assignment + message passing
7	cand	session-insights: usage analysis feature
8	boundary	desktop migration rerun
9	dup	/status provider prefix + usage filtering — status exists
10	dup	proactive notify on long/background task — notify exists
11	dup	restore workspace+conversation to message — session_rewind+/reset
12	cand	custom session-id flag (--create-with-session-id)
13	boundary	/api/v1/workspace-dirs REST surface
14	dup	spawned agent cwd/workspace separation — delegate isolation
15	boundary	image-to-image generation
16	noise	gateway session-metadata caching perf
17	boundary	cloud Configuration Sync
18	boundary	git diff dedicated tab (editor)
19	cand	project purge: preview+remove sessions/tasks/history bulk cleanup
20	dup	allow-always durable trust — M146已实装
21	noise	switch_to_act_mode turn-end bug（其自身实现）
22	boundary	mcp.servers projection into codex thread configs
23	noise	computer use disclaimer文本调整
24	dup	prewarm first-prompt MCP tools race — 我方boot期串行connect无此窗口
25	dup	malformed numeric/timeout input rejection — 输入校验
26	variant	memory tool atomic batch operations
27	boundary	TUI多会话orchestrator窗口
28	boundary	QQBot group toggle
29	boundary	remote agent browser preview proxy
30	variant	--brief SendUserMessage tool
31	boundary	ACU billing sleep（其计费体系）
32	noise	TTS override对齐修复
33	cand	AskUserForStructuredInput: schema→UI表单ask
34	boundary	trace list preview fields
35	dup	skills snapshot version bump on config write — config版本化
36	noise	install-record缓存/native JSON perf
37	boundary	experimental rmcp client flag（其栈迁移）
38	cand	remote-mcp: oauthResource RFC8707 override field
39	variant	显式wait-for-MCP工具 vs 我方阻塞connect
40	boundary	keymap editor/debugger views
41	dup	provider HTTP timeout config — 已覆盖
42	noise	startup-warning metadata reuse
43	cand	delegate-modes: Agent tool Fork mode(省略type→后台fork)
44	boundary	ACP Registry + message queuing
45	variant	session hooks API: branch事件并入session事件
46	boundary	#/canvas 终端瓦片无限画布
47	variant	stdin-prompt-stream批处理协议
48	boundary	Zed extension registry
49	noise	typebox 0.34迁移
50	boundary	plugin SDK surface改名(extension-api移除)
51	dup	notify config option — notify exists
52	dup	agent message queuing默认+编辑/打断 — queue exists
53	boundary	project panel大项目perf(editor)
54	noise	go test nested folder修复
55	boundary	daemon start/stop/status CLI
56	cand	tool def prepareArguments hook（参数归一化钩子）
57	boundary	QQBot group chat全量支持
58	variant	ACP-advertised slash commands面
59	variant	发送前context usage检查(compact阈值)
60	boundary	openclaw migrate dry-run/backup（其配置迁移）
61	dup	project config pin model + persist switch — model_set
62	variant	Active Memory插件(dedicated memory子代理)
63	cand	plugins贡献rules/hooks/MCP/subagents — 扩展面
64	dup	CODEBUDDY_REPL沙箱脚本编排 — js_repl已实装(M114)
65	boundary	--startup-prof-md启动剖析报告
