3580	dup	agents add可选auth-profile copy prompt — auth setup
3581	boundary	Android gateway auth state保留
3582	boundary	app-server/protocol拆分瘦身
3583	dup	多CBC窗口不再无限阻upgrade — update coordination
3584	dup	Bot Mode不再每profile spawn backend — spawn lifecycle
3585	boundary	bun-compiled embedded gateway+launchd
3586	variant	cache.ttlPrune mode+auth-aware TTL defaults
3587	boundary	DeploySearch改pane::
3588	dup	cloud worker caches排除Python caches/dep trees — cache filter
3589	dup	path+content-only bootstrap files仍出system-prompt reports — bootstrap
3590	dup	config schema JSON含titles/descriptions — schema docs
3591	dup	semantic config mutations集中serialize+retry — config concurrency
3592	cand	budget: rollout token budgets跨threads追踪+remaining提醒+abort
3593	boundary	auth migration→migrations.ts
3594	dup	compression界面改进 — compaction UX
3595	boundary	Copilot Chat endpoint URLs可配
3596	noise	Daemon使用指南文档
3597	boundary	lit/@lit-labs/signals依赖解析
3598	dup	同3055(重复) — edit mode commands
3599	cand	task-workdir: workflow agents workingDir pin
3600	dup	跨进程file locking保护settings — config lock
3601	boundary	ctx.reload()运行时重载
3602	boundary	test-utils fixture helper迁移
3603	dup	per-group systemPrompt转发(同1180) — group prompt
3604	dup	SSE watcher file tree实时刷新 — file watch
3605	cand	secrets: gateway.auth.token SecretRef支持
3606	dup	*.groups作allowlist("*"保allow-all) — group allowlist
3607	dup	bypass proxy时仍跑destination DNS checks — SSRF hygiene
3608	boundary	Helix MoveToNextMatch修复
3609	boundary	HookMetadata .root wrap
3610	cand	update-idle: daemon idle时自动restart更新
3611	boundary	Go debug/exec modes
3612	boundary	keymap JSON schema增强
3613	noise	Kitty graphics JPEG/GIF/WebP修复
3614	boundary	Devin Knowledge(tips/instructions/org context)
3615	dup	>30KB REPL output截断存盘(同3308) — externalize
3616	boundary	proactive conversation starters per-user
3617	boundary	Matrix E2EE setup
3618	noise	~/.config/cognition目录迁移
3619	boundary	env vars动态调model output limits
3620	dup	multi-chat sessions管理 — multi-session
3621	cand	web-cmd: /web <url>刮取转markdown进chat
3622	boundary	OTLP config文件/env
3623	boundary	A2A Agent Cards 12h缓存
