3180	cand	worktree: EnterWorktree tool接可选path参数切入既有worktree
3181	dup	review job异常死亡时发fallback comment+retry guidance — review resilience
3182	noise	voice-cygwin-snapshot.json SHA-256 pins(其CI)
3183	boundary	File History view/word-based diff
3184	boundary	branch picker空格转连字符
3185	boundary	Jules review? emoji标记已读
3186	noise	runtime image build CI
3187	cand	context-forms: rules作context添加
3188	boundary	edits bar整行点击开review multibuffer
3189	boundary	gptme-util review pr子命令
3190	dup	hook system message前先commit pending AI response — ordering
3191	cand	rpc-framing: strict LF-delimited JSONL(只\n分割)
3192	dup	fromMe event匹配才丢echo webhook — echo dedupe
3193	cand	channel-groups: per-group mention gating(*.groups+"*" defaults)
3194	boundary	Slack upload-file action
3195	cand	remote-mcp: configurable OAuth callback URL
3196	cand	remote-mcp: startup_timeout_ms per-server
3197	dup	OAuth refresh transient失败丢弃重试 — auth retry
3198	cand	remote-mcp: /mcp login/logout/status TUI命令
3199	dup	MCP连接进度显示(N/M) — progress
3200	boundary	mcp add写OpenCode config
3201	boundary	popout view history/mcp/new task
3202	cand	ui-mcp: collapsible MCP response panels
3203	dup	MCP config整体env var注入 — env injection
3204	cand	remote-mcp: 可配置tool call timeout
3205	cand	remote-mcp: GET /mcp连接状态监控端点
3206	cand	tool-guard: external tool guard provider(managed serve pre-execution allow/deny)
3207	boundary	Kimi Code OAuth device auth
3208	cand	同3204(重复)
3209	cand	tool-perms: settings editor per-tool permission页
3210	boundary	连续tool call limit toast/sound通知
3211	dup	MCP tools image output — mcp media
3212	dup	bundle MCP tools materialize serverName__toolName — tool naming
3213	cand	remote-mcp: 加HTTP/SSE server时自动触发OAuth
3214	dup	browser sessions/CDP discovery/OAuth/SSE — connectivity
3215	cand	browser-profiles: userDataDir attach Brave/Edge等
3216	dup	model-only setup直接进provider auth — onboarding
3217	cand	mcp-apps: interactive HTML tool interfaces sandbox渲染
3218	dup	auth-profile media tools/MCP projection/thread rotation — codex paths
3219	dup	重复tool call IDs修复 — tool id fix
3220	dup	UI language存活update+expired OAuth一键重签 — session fixes
3221	dup	OAuth tokens每次LLM call前refresh — token refresh
3222	dup	SSE transport.start override限stdio修复 — transport fix
3223	dup	MCP tool responses image content(同3211) — mcp media
3224	dup	streamed tool-call按stable index合并deltas — stream assembly
3225	boundary	Copilot API tokens换image understanding
3226	dup	retired Gemini ids在OAuth patches归一 — id normalize
3227	boundary	IDE 1.1 durable artifacts/ARM64
3228	cand	schema-slim: tool call descriptions减98%(flag)
3229	boundary	connectors app server+MCP集成
3230	dup	ACP mode MCP config load timing修复 — init timing
3231	dup	list()空后add()不显示修复 — cache invalidation
3232	dup	OAuth callback redirect被request validation拒修复 — OAuth fix
3233	cand	remote-mcp: env vars配置connection timeout
3234	dup	connector-proxy non-deferred tools不注入修复 — tool injection
3235	cand	remote-mcp: 首个/mcp add时建registry
3236	dup	MCP registry fetch走platform cert store+proxy — cert/proxy
3237	cand	cli-mcp: agentic CLI providers(Claude/Codex/Gemini)用MCP tools
3238	dup	OpenCode归local CLI provider — provider classify
3239	dup	daemon child processes继承父CLI参数(model/mcp-config) — param inherit
3240	dup	xAI OAuth+loopback callback CORS — oauth fix
3241	dup	启动跳过ChatGPT OAuth model refresh — startup perf
3242	boundary	Slack multi-workspace OAuth token file
3243	dup	plan-blocked command为唯一tool call时不算failed turn — turn verdict
3244	boundary	macOS window tabbing/gamma correction
3245	dup	/context只算enabled tools — token accuracy
3246	dup	invalid JSON params立即400修复(重试) — param retry
3247	boundary	button primitives consolidate/Knot theme
3248	cand	remote-mcp: MCP notification支持
3249	dup	send失败(如OAuth refresh)不丢prompt — send resilience
3250	cand	remote-mcp: HTTP MCP servers OAuth
3251	cand	remote-mcp: 非交互模式跑MCP prompt commands
3252	cand	remote-mcp: mcp add OAuth flags
3253	cand	remote-mcp: slash commands跑mcp prompt
3254	boundary	--type alias for --transport
3255	cand	remote-mcp: tool progress bar/throttling/validation
3256	boundary	Qwen Code CLI OAuth
3257	noise	mcp add tool test修复
3258	cand	remote-mcp: oauth spec github+resource parameter
3259	dup	slow MCP不阻塞SDK initialize — init decouple
3260	cand	tree-summary: /tree branch summarization三选项(无/摘要/自定义prompt)
3261	cand	memory-key: X-Hermes-Session-Key给memory providers稳定session id
3262	cand	memory-scope: per-conversation allowedChatIds/deniedChatIds
3263	dup	/compact压缩历史 — compact command
3264	boundary	Venice prompt cache key
3265	dup	streaming tool stats+token usage throttling — perf
3266	cand	context-map: --map-tokens repo map预算+PageRank优先级
3267	cand	thinking: --thinking-tokens预算控制
3268	noise	Gemini-3.5-Flash
3269	dup	ACP含MCP/file diffs//init//compact — ACP surface
3270	dup	auto-compaction/pruning可config禁用 — compaction config
3271	dup	/remember context refresh marker在retry中持久 — memory marker
3272	cand	hook-events: session_compact_failed(reason/retry state)
3273	dup	tools/compaction/branch summaries usage入persisted sessions — usage accounting
